Id,Predicted
9133645,-2478835394250.1484
9133959,-2478835394250.1484
9138664,3330787464747.3984
9140055,2785668441073.867
9144999,3300980696513.8203
9150194,2785668441073.867
9151490,-2994147649722.1094
9155212,3300980696513.8203
9172192,-2478835394250.1484
9172277,-2994147649722.1094
9175459,-2478835394250.1484
9181483,3300980696513.8203
9182008,-2449028626075.086
9197829,-2994147649722.1094
9201479,3300980696513.8203
9201989,-2994147649722.1094
9207023,2785668441073.867
9211258,-2478835394250.1484
9212510,-2478835394250.1484
9217745,2785668441073.867
9230690,2785668441073.867
9233883,-2478835394250.1484
9236348,-2994147649722.1094
9237142,-2994147649722.1094
9237147,-2478835394250.1484
9237857,-2478835394250.1484
9240346,-2478835394250.1484
9240606,2785668441073.867
9241956,-2478835394250.1484
9250731,-2994147649722.1094
9253827,-2994147649722.1094
9259254,-2478835394250.1484
9263457,3300980696513.8203
9276587,-2478835394250.1484
9278786,-2478835394250.1484
9281688,2785668441073.867
9291870,-2478835394250.1484
9296089,-2478835394250.1484
9298825,-2994147649722.1094
9302921,3300980696513.8203
9309192,-2478835394250.1484
9313531,2785668441073.867
9314139,-2478835394250.1484
9319328,-2478835394250.1484
9324841,-2994147649722.1094
9331671,-2478835394250.1484
9334185,2895812664660.461
9339253,2785668441073.867
9340975,-2994147649722.1094
9343634,3300980696513.8203
9349116,-2994147649722.1094
9351006,2785668441073.867
9351679,-2449028626075.086
9359564,-2478835394250.1484
9360968,2785668441073.867
9365502,-2478835394250.1484
9367923,3300980696513.8203
9368754,-2478835394250.1484
9377185,2785668441073.867
9381449,-2994147649722.1094
9382719,-2994147649722.1094
9384981,2785668441073.867
9387120,3300980696513.8203
9387914,-2478835394250.1484
9391609,-2478835394250.1484
9395128,3330787464747.3984
9401880,-2478835394250.1484
9402784,-2994147649722.1094
9404985,-2478835394250.1484
9407719,-2994147649722.1094
9409457,-2994147649722.1094
9414496,-2478835394250.1484
9415828,-2478835394250.1484
9420768,3300980696513.8203
9426406,-2994147649722.1094
9430502,2785668441073.867
9433088,2785668441073.867
9434464,-2478835394250.1484
9435315,3300980696513.8203
9443911,-2994147649722.1094
9444324,-2478835394250.1484
9444997,3300980696513.8203
9445342,-2478835394250.1484
9451768,3300980696513.8203
9451784,2785668441073.867
9453653,-2994147649722.1094
9461851,-2478835394250.1484
9463039,-2478835394250.1484
9463261,3300980696513.8203
9466003,3330787464747.3984
9473492,2785668441073.867
9475052,-2994147649722.1094
9477489,-2478835394250.1484
9478196,-2478835394250.1484
9479084,-2478835394250.1484
9479324,2785668441073.867
9486961,2785668441073.867
9487424,-2994147649722.1094
9487497,-2994147649722.1094
9492750,-2478835394250.1484
9493324,2785668441073.867
9504043,2785668441073.867
9504843,-2994147649722.1094
9505990,-2994147649722.1094
9507100,-2449028626075.086
9508202,3300980696513.8203
9514730,-2478835394250.1484
9514860,-2478835394250.1484
9515597,-2994147649722.1094
9515733,-2994147649722.1094
9525335,3300980696513.8203
9528920,3300980696513.8203
9529332,-2994147649722.1094
9530381,3300980696513.8203
9534327,-2994147649722.1094
9542259,3300980696513.8203
9544242,-2478835394250.1484
9545059,2785668441073.867
9546695,-2994147649722.1094
9546994,-2478835394250.1484
9547920,2785668441073.867
9550171,-2478835394250.1484
9550620,3330787464747.3984
9550714,-2994147649722.1094
9550807,3300980696513.8203
9551417,-2478835394250.1484
9559239,-2478835394250.1484
9573394,-2994147649722.1094
9576278,2785668441073.867
9577296,-2478835394250.1484
9580218,3300980696513.8203
9590866,3300980696513.8203
9594892,-2478835394250.1484
9595222,-2994147649722.1094
9595353,3300980696513.8203
9607482,-2478835394250.1484
9609049,-2994147649722.1094
9609825,-2478835394250.1484
9613369,-2478835394250.1484
9613626,2785668441073.867
9614785,-2994147649722.1094
9614969,3300980696513.8203
9615815,-2478835394250.1484
9617219,2785668441073.867
9618477,-2478835394250.1484
9623722,-2478835394250.1484
9624177,-2994147649722.1094
9630342,-2478835394250.1484
9634880,2785668441073.867
9645338,2785668441073.867
9646346,-2478835394250.1484
9646874,-2994147649722.1094
9649558,-2994147649722.1094
9652591,3330787464747.3984
9652949,3330787464747.3984
9654190,-2478835394250.1484
9668485,3300980696513.8203
9668948,-2478835394250.1484
9674142,3330787464747.3984
9674869,3330787464747.3984
9675064,-2994147649722.1094
9677912,-2994147649722.1094
9678112,-2994147649722.1094
9678870,-2994147649722.1094
9679337,2785668441073.867
9683486,3300980696513.8203
9683691,2785668441073.867
9684732,-2994147649722.1094
9686167,3300980696513.8203
9691842,-2994147649722.117
9692740,3300980696513.8203
9693821,-2478835394250.1484
9695052,24986834214685.836
9695552,-2478835394250.1484
9696307,-2478835394250.1484
9705782,-2994147649722.1094
9705958,-2994147649722.1094
9706724,2785668441073.867
9707531,-2478835394250.1484
9709801,3330787464747.3984
9713048,2785668441073.867
9714870,-2994147649722.1094
9715404,3300980696513.8203
9715973,-2478835394250.1484
9720768,3300980696513.8203
9728168,-2478835394250.1484
9730117,-2994147649722.1094
9730784,3300980696513.8203
9731134,-2478835394250.1484
9731178,2785668441073.867
9734068,-2478835394250.1484
9736071,-2478835394250.1484
9746604,-2478835394250.1484
9747647,2785668441073.867
9747682,2785668441073.867
9753240,-2478835394250.1484
9755384,3300980696513.8203
9756236,-2478835394250.1484
9756612,3300980696513.8203
9757018,3300980696513.8203
9757875,3330787464747.3984
9758320,-2478835394250.1484
9759592,3330787464747.3984
9759957,3300980696513.8203
9760401,-2478835394250.1484
9766228,-2994147649722.1094
9769423,-2994147649722.1094
9773384,-2478835394250.1484
9775296,-2994147649722.1094
9776054,-2994147649722.1094
9777883,3300980696513.8203
9778049,-2478835394250.1484
9786021,2785668441073.867
9787107,3300980696513.8203
9790098,3300980696513.8203
9790462,2785668441073.867
9791355,-2478835394250.1484
9792720,-1585103531335.3828
9794251,-2478835394250.1484
9796737,3300980696513.8203
9797293,-2478835394250.1484
9804368,-2478835394250.1484
9804814,-2478835394250.1484
9808151,-2478835394250.1484
9818465,-2478835394250.1484
9819164,-1585103531335.3828
9819437,-2478835394250.1484
9820533,-2994147649722.1094
9820968,-2478835394250.1484
9822635,2785668441073.867
9822983,2785668441073.867
9826628,2785668441073.867
9831392,-2449028626075.086
9832827,-2478835394250.1484
9833953,-2478835394250.1484
9836020,-2478835394250.1484
9836642,3300980696513.8203
9838145,-2478835394250.1484
9840355,-2478835394250.1484
9845314,-2994147649722.1094
9846114,2895812664660.461
9853884,3300980696513.8203
9853919,3300980696513.8203
9855043,-2478835394250.1484
9858642,-2478835394250.1484
9859888,-2478835394250.1484
9861196,-2478835394250.1484
9862199,-2478835394250.1484
9862872,2785668441073.867
9863626,2785668441073.867
9864121,-2478835394250.1484
9864926,-2478835394250.1484
9865374,-2478835394250.1484
9872904,3300980696513.8203
9879796,-2478835394250.1484
9880294,2785668441073.867
9880495,-2478835394250.1484
9882012,2785668441073.867
9882147,2785668441073.867
9883870,-2478835394250.1484
9894741,3300980696513.8203
9894820,-2478835394250.1484
9900100,2785668441073.867
9901546,-2994147649722.1094
9901706,-2478835394250.1484
9902123,-2478835394250.1484
9902343,2785668441073.867
9904570,-2478835394250.1484
9906415,-2478835394250.1484
9908400,-2478835394250.1484
9915508,2785668441073.867
9918524,3300980696513.8203
9922753,2785668441073.867
9925507,-2994147649722.1094
9926917,2785668441073.867
9927400,2785668441073.867
9927666,-2994147649722.1094
9928024,2785668441073.867
9931841,3300980696513.8203
9935509,3300980696513.8203
9935992,-2478835394250.1484
9937547,-2478835394250.1484
9937667,-2478835394250.1484
9938066,-2478835394250.1484
9938594,2785668441073.867
9938746,2785668441073.867
9939029,-2994147649722.1094
9940966,-2478835394250.1484
9941890,-2994147649722.1094
9945127,-2994147649722.1094
9955143,-2478835394250.1484
9958558,3300980696513.8203
9959880,3300980696513.8203
9967360,3300980696513.8203
9976986,-2478835394250.1484
9977113,3300980696513.8203
9977283,3300980696513.8203
9979707,3300980696513.8203
9987456,3300980696513.8203
9989842,-2478835394250.1484
9990026,-2478835394250.1484
9992479,3300980696513.8203
9992903,-2994147649722.1094
9996830,-2478835394250.1484
9998154,3300980696513.8203
9999220,3330787464747.3984
9999252,-2994147649722.1094
10000943,-2478835394250.1484
10001022,-2449028626075.086
10002428,-2478835394250.1484
10010845,-2478835394250.1484
10011009,-2478835394250.1484
10011763,2785668441073.867
10011850,-2478835394250.1484
10013355,3300980696513.8203
10015258,3300980696513.8203
10016343,-2478835394250.1484
10016832,-2478835394250.1484
10017087,-2478835394250.1484
10017458,-2478835394250.1484
10021707,2785668441073.867
10022956,3300980696513.8203
10023653,2785668441073.867
10031678,-2478835394250.1484
10034493,2785668441073.867
10037800,2785668441073.867
10038410,-2994147649722.1094
10038776,3330787464747.3984
10039238,3300980696513.8203
10039579,-2478835394250.1484
10041589,3330787464747.3984
10050847,2785668441073.867
10054708,2785668441073.867
10054892,-2994147649722.1094
10054894,3300980696513.8203
10055925,2785668441073.867
10067199,3300980696513.8203
10067936,-2994147649722.1094
10069174,-2994147649722.1094
10069376,2785668441073.867
10069720,-2994147649722.1094
10069964,-2994147649722.1094
10070350,-2478835394250.1484
10070693,-2478835394250.1484
10071188,-2994147649722.1094
10071225,2785668441073.867
10073940,-2449028626075.086
10073995,2785668441073.867
10076836,-2478835394250.1484
10083682,-2994147649722.1094
10085478,-2994147649722.1094
10087874,2785668441073.867
10088612,3300980696513.8203
10089727,3300980696513.8203
10096707,-2994147649722.1094
10098890,-2994147649722.1094
10098921,2785668441073.867
10099080,2785668441073.867
10100241,-2994147649722.1094
10100512,2785668441073.867
10101358,3300980696513.8203
10101765,3300980696513.8203
10101791,3300980696513.8203
10104130,2785668441073.867
10106530,-2994147649722.1094
10106768,2785668441073.867
10115542,-2478835394250.1484
10115781,2785668441073.867
10123090,-2478835394250.1484
10130925,3300980696513.8203
10130963,3300980696513.8203
10133350,-2478835394250.1484
10134557,-1585103531335.3828
10136634,2785668441073.867
10138349,2785668441073.867
10138784,3330787464747.3984
10143705,-2478835394250.1484
10148201,3300980696513.8203
10148955,-2994147649722.1094
10149453,-2478835394250.1484
10153654,3300980696513.8203
10156290,-2478835394250.1484
10156314,3300980696513.8203
10156441,-2478835394250.1484
10166820,2785668441073.867
10171782,3300980696513.8203
10172621,-2884003426175.9844
10184162,2785668441073.867
10192593,3330787464747.3984
10192898,3300980696513.8203
10193343,-2478835394250.1484
10193392,3300980696513.8203
10200715,-2994147649722.1094
10208954,3330787464747.3984
10233048,3300980696513.8203
10234437,-2994147649722.1094
10241876,2785668441073.867
10245677,3300980696513.8203
10246056,-2994147649722.1094
10247766,2785668441073.867
10249886,3300980696513.8203
10267242,2785668441073.867
10271071,2785668441073.867
10272718,3300980696513.8203
10273251,-2994147649722.1094
10283574,-2449028626075.086
10298783,3300980696513.8203
10311049,3300980696513.8203
10314305,2785668441073.867
10314411,-2478835394250.1484
10337217,-2478835394250.1484
10339835,-2478835394250.1484
10340745,-2478835394250.1484
10340849,-2478835394250.1484
10340994,2785668441073.867
10346503,-2478835394250.1484
10359702,3330787464747.3984
10365373,2785668441073.867
10369038,3330787464747.3984
10377405,-2478835394250.1484
10390256,3300980696513.8203
10393619,-2994147649722.1094
10403231,-2478835394250.1484
10408285,-2994147649722.1094
10413576,24986834214685.836
10444139,2785668441073.867
10446429,3300980696513.8203
10473730,2785668441073.867
10474780,2785668441073.867
10478526,2785668441073.867
10484019,-2994147649722.1094
10488146,2785668441073.867
10488505,-2478835394250.1484
10497886,2785668441073.867
10500033,3300980696513.8203
10502523,24986834214685.836
10526335,2785668441073.867
10527274,-2994147649722.1094
10540383,3300980696513.8203
10541080,-2478835394250.1484
10544439,3300980696513.8203
10545815,-2994147649722.1094
10546254,-2994147649722.1094
10548910,-2478835394250.1484
10551015,2785668441073.867
10568646,-2994147649722.1094
10573225,-2994147649722.1094
10575777,3300980696513.8203
10575811,-2994147649722.1094
10600032,19207018123909.836
10612199,3300980696513.8203
10637010,-2478835394250.1484
10647977,-2478835394250.1484
10672698,2785668441073.867
10679740,2785668441073.867
10685403,2785668441073.867
10686350,-2478835394250.1484
10686958,-2478835394250.1484
10695252,3300980696513.8203
10696159,-2994147649722.1094
10709249,-2994147649722.1094
10724792,-2478835394250.1484
10730086,2785668441073.867
10732197,3300980696513.8203
10752737,3300980696513.8203
10755640,-2994147649722.1094
10755963,2785668441073.867
10772141,-2478835394250.1484
10782718,-2449028626075.086
10786987,-2100415786778.8047
10790350,2785668441073.867
10792883,2785668441073.867
10827567,-2994147649722.1094
10830083,24986834214685.836
10830815,2785668441073.867
10847901,2785668441073.867
10848827,2785668441073.867
10849426,-1585103531335.3828
10851925,3330787464747.3984
10864440,-2994147649722.1094
10886628,2785668441073.867
10888320,-2884003426175.9844
10904914,3300980696513.8203
10919968,-2478835394250.1484
10938544,2785668441073.867
10941762,-2478835394250.1484
10943209,3300980696513.8203
10945632,-2449028626075.086
11003247,-2478835394250.1484
11006134,-2478835394250.1484
11020841,2785668441073.867
11023993,3330787464747.3984
11030761,-2478835394250.1484
11031059,2785668441073.867
11033476,2785668441073.867
11033590,-2478835394250.1484
11039706,-2449028626075.086
11042240,-2994147649722.1094
11061063,-2478835394250.1484
11069190,3300980696513.8203
11069291,3330787464747.3984
11077282,-2994147649722.1094
11085352,2785668441073.867
11095719,-2994147649722.1094
11096888,2785668441073.867
11101754,-2994147649722.1094
11120231,-2994147649722.1094
11130697,3300980696513.8203
11138910,-2994147649722.1094
11140165,-2994147649722.1094
11147376,-2994147649722.1094
11148990,-2478835394250.1484
11156579,-2478835394250.1484
11162977,-2449028626075.086
11175261,-2994147649722.1094
11183878,2785668441073.867
11186765,3330787464747.3984
11187353,-2994147649722.1094
11191242,-2478835394250.1484
11206278,3300980696513.8203
11222221,-2478835394250.1484
11223328,-2478835394250.1484
11227558,-2994147649722.1094
11228502,3330787464747.3984
11228611,3330787464747.3984
11238715,2785668441073.867
11242469,-2449028626075.086
11253351,3300980696513.8203
11259934,2785668441073.867
11272222,2895812664660.461
11276229,3300980696513.8203
11282788,-2994147649722.1094
11298300,-2478835394250.1484
11301136,-2478835394250.1484
11304836,-2994147649722.1094
11311470,-2478835394250.1484
11315999,3330787464747.3984
11316570,2785668441073.867
11320246,3300980696513.8203
11320482,2895812664660.461
11324531,2785668441073.867
11334160,2785668441073.867
11337913,3300980696513.8203
11357182,2785668441073.867
11359913,-2478835394250.1484
11360407,2785668441073.867
11372330,-2478835394250.1484
11373565,2785668441073.867
11375631,-2478835394250.1484
11389037,2785668441073.867
11396225,-2478835394250.1484
11396922,-2994147649722.1094
11399898,-2478835394250.1484
11407817,-2449028626075.086
11411361,2785668441073.867
11433561,-2478835394250.1484
11434339,3300980696513.8203
11434848,3300980696513.8203
11435529,2785668441073.867
11435936,-2478835394250.1484
11439224,3300980696513.8203
11441692,-2478835394250.1484
11442670,3330787464747.3984
11451070,-2478835394250.1484
11452070,3300980696513.8203
11455372,-2994147649722.1094
11457547,3300980696513.8203
11458818,-2478835394250.1484
11458973,-2478835394250.1484
11459084,3300980696513.8203
11459958,-2994147649722.1094
11460993,-2478835394250.1484
11490215,-2478835394250.1484
11490744,-2994147649722.1094
11493255,3300980696513.8203
11497795,3330787464747.3984
11497938,-2884003426175.9844
11503335,3300980696513.8203
11506248,2785668441073.867
11509497,2785668441073.867
11514756,3300980696513.8203
11521447,-2478835394250.1484
11524437,3300980696513.8203
11529467,-2994147649722.1094
11532518,-2478835394250.1484
11542467,-2478835394250.1484
11546462,3300980696513.8203
11553908,-2478835394250.1484
11564960,-2478835394250.1484
11567815,-2449028626075.086
11569560,-2478835394250.1484
11573292,3300980696513.8203
11574674,-2994147649722.1094
11584288,2785668441073.867
11587779,3300980696513.8203
11587997,3300980696513.8203
11591118,-2994147649722.1094
11591364,-2994147649722.1094
11602485,3300980696513.8203
11602574,3300980696513.8203
11604307,2785668441073.867
11619745,-2478835394250.1484
11620062,-2478835394250.1484
11624287,2785668441073.867
11627123,-1585103531335.3828
11635717,-2478835394250.1484
11638302,-2478835394250.1484
11638339,3300980696513.8203
11649232,-2994147649722.1094
11650863,-2478835394250.1484
11651505,3330787464747.3984
11651554,-2478835394250.1484
11654372,2785668441073.867
11656396,-2994147649722.1094
11657285,-2994147649722.1094
11677489,-2478835394250.1484
11684682,2785668441073.867
11690836,-2478835394250.1484
11697308,-2478835394250.1484
11700121,-2994147649722.1094
11710327,2785668441073.867
11712888,3300980696513.8203
11714137,-2994147649722.1094
11715392,-2478835394250.1484
11715651,-2478835394250.1484
11732848,-2994147649722.1094
11737916,2785668441073.867
11740386,-2994147649722.1094
11750766,-2478835394250.1484
11758988,-2478835394250.1484
11771598,3300980696513.8203
11775483,2785668441073.867
11782585,-2478835394250.1484
11803487,2785668441073.867
11803893,2785668441073.867
11812986,3300980696513.8203
11814079,-2478835394250.1484
11817212,2785668441073.867
11823125,3330787464747.3984
11826442,-2449028626075.086
11837681,3300980696513.8203
11839668,-2478835394250.1484
11840057,3300980696513.8203
11840404,-2478835394250.1484
11841988,-2478835394250.1484
11847204,-2478835394250.1484
11850380,-2994147649722.1094
11851288,-2449028626075.086
11858737,3300980696513.8203
11861349,2785668441073.867
11864530,3300980696513.8203
11868495,-2478835394250.1484
11871903,3300980696513.8203
11909622,2785668441073.867
11910848,3300980696513.8203
11911783,-2478835394250.1484
11912865,-1555296763081.0547
11920660,-2478835394250.1484
11923881,2785668441073.867
11927032,-2994147649722.1094
11946206,-2449028626075.086
11949531,2785668441073.867
11959165,-2478835394250.1484
11966139,-2478835394250.1484
11970778,-2994147649722.1094
11970867,-2478835394250.1484
11971334,3330787464747.3984
11980791,-2478835394250.1484
11981509,-2478835394250.1484
11984762,-2994147649722.1094
11989954,-2994147649722.1094
12000617,2785668441073.867
12003146,-2478835394250.1484
12003341,-2994147649722.1094
12004547,-2478835394250.1484
12005195,-2994147649722.1094
12007258,-2994147649722.1094
12007456,3300980696513.8203
12009651,-2478835394250.1484
12009685,-1585103531335.3828
12021544,2785668441073.867
12022098,2785668441073.867
12022728,-2994147649722.1094
12028733,2785668441073.867
12038181,2785668441073.867
12050885,3330787464747.3984
12050932,-2994147649722.1094
12064283,-2478835394250.1484
12085680,-2478835394250.1484
12086985,2785668441073.867
12088134,3300980696513.8203
12088314,-2994147649722.1094
12088765,2785668441073.867
12089013,-2478835394250.1484
12089692,-2994147649722.1094
12092786,-2994147649722.1094
12099852,-2449028626075.086
12106348,-2478835394250.1484
12109533,-2994147649722.1094
12110663,3300980696513.8203
12111387,-2478835394250.1484
12113015,-2478835394250.1484
12115597,3300980696513.8203
12122102,3300980696513.8203
12135856,2785668441073.867
12145189,-2478835394250.1484
12145887,3300980696513.8203
12154621,2785668441073.867
12167819,-1555296763081.0547
12168087,-2449028626075.086
12168212,-2994147649722.1094
12169531,-2994147649722.1094
12175508,3300980696513.8203
12181485,-2994147649722.1094
12184956,2785668441073.867
12188721,2785668441073.867
12190495,2785668441073.867
12191116,3300980696513.8203
12202225,2785668441073.867
12204161,-2994147649722.1094
12205049,-2449028626075.086
12206323,-2478835394250.1484
12209944,-2994147649722.1094
12222304,-2478835394250.1484
12224443,-2994147649722.1094
12227645,3330787464747.3984
12230921,-2994147649722.1094
12230978,2785668441073.867
12243378,-2478835394250.1484
12251481,2785668441073.867
12253338,3300980696513.8203
12265378,3300980696513.8203
12273048,-2478835394250.1484
12287479,2785668441073.867
12292255,-2994147649722.1094
12300734,3300980696513.8203
12301489,-2478835394250.1484
12304938,-2478835394250.1484
12308695,2785668441073.867
12310495,3300980696513.8203
12310556,-2994147649722.1094
12311270,-2994147649722.1094
12321473,-2478835394250.1484
12321626,-2478835394250.1484
12322923,-2478835394250.1484
12326402,-2994147649722.1094
12332789,2785668441073.867
12333456,-2994147649722.1094
12339863,-2478835394250.1484
12342876,-2449028626075.086
12343098,-2478835394250.1484
12344456,-2994147649722.1094
12345615,2895812664660.461
12346483,2785668441073.867
12353119,-2478835394250.1484
12359146,-2994147649722.1094
12360254,-2994147649722.1094
12366132,3300980696513.8203
12367315,-2994147649722.1094
12367673,3300980696513.8203
12368099,3330787464747.3984
12368109,3330787464747.3984
12370347,2785668441073.867
12382140,-2478835394250.1484
12385002,-2449028626075.086
12386361,3300980696513.8203
12387961,2785668441073.867
12397447,3330787464747.3984
12404734,2785668441073.867
12409364,-2478835394250.1484
12412900,3300980696513.8203
12420947,-2994147649722.1094
12421102,-2994147649722.1094
12422277,-2994147649722.1094
12434717,2785668441073.867
12445316,-2478835394250.1484
12446548,2785668441073.867
12450817,-2994147649722.1094
12451425,-2478835394250.1484
12453775,3300980696513.8203
12454556,3300980696513.8203
12465732,3300980696513.8203
12468908,-2994147649722.1094
12482870,3300980696513.8203
12487909,3330787464747.3984
12494870,2785668441073.867
12495520,-2478835394250.1484
12497783,3300980696513.8203
12508552,3300980696513.8203
12519757,3300980696513.8203
12534110,2785668441073.867
12535946,-2478835394250.1484
12542485,-2478835394250.1484
12545436,3300980696513.8203
12558745,2785668441073.867
12560137,-2478835394250.1484
12562075,3300980696513.8203
12566262,-2478835394250.1484
12584072,19207018123909.836
12585126,-2478835394250.1484
12587017,-2478835394250.1484
12590077,-2994147649722.1094
12593389,-2478835394250.1484
12594614,3300980696513.8203
12598446,-2478835394250.1484
12601401,-2449028626075.086
12601807,3300980696513.8203
12602408,2785668441073.867
12623332,-2994147649722.1094
12625113,3300980696513.8203
12629865,2785668441073.867
12630697,-2994147649722.1094
12641611,-2994147649722.1094
12643924,2785668441073.867
12649685,-2994147649722.1094
12650991,2785668441073.867
12652765,-2478835394250.1484
12652939,2785668441073.867
12655931,3330787464747.3984
12657039,2785668441073.867
12669490,-2994147649722.1094
12671359,-2478835394250.1484
12676400,-2449028626075.086
12679172,-2478835394250.1484
12679291,-2478835394250.1484
12684755,3300980696513.8203
12687169,2785668441073.867
12693458,2785668441073.867
12705519,-2478835394250.1484
12711153,3330787464747.3984
12730600,2785668441073.867
12732671,2785668441073.867
12734487,3300980696513.8203
12737660,2785668441073.867
12737915,2785668441073.867
12747434,2785668441073.867
12752736,3300980696513.8203
12753144,-2994147649722.1094
12754199,3330787464747.3984
12763008,3330787464747.3984
12763385,2785668441073.867
12776694,3300980696513.8203
12778678,-2478835394250.1484
12780475,-2449028626075.086
12792132,-2478835394250.1484
12795109,2785668441073.867
12796750,-2994147649722.1094
12797047,-2478835394250.1484
12804693,3300980696513.8203
12805625,3300980696513.8203
12810210,-2994147649722.1094
12810452,3300980696513.8203
12812504,3300980696513.8203
12812544,-2478835394250.1484
12812618,2785668441073.867
12812630,3330787464747.3984
12813050,-2478835394250.1484
12813206,-2994147649722.1094
12815139,-2994147649722.1094
12825700,-2478835394250.1484
12827921,3300980696513.8203
12831310,3300980696513.8203
12832371,-2478835394250.1484
12832899,-2478835394250.1484
12834317,-2994147649722.1094
12847720,3300980696513.8203
12847902,2895812664660.461
12850186,3300980696513.8203
12850887,2785668441073.867
12850911,3300980696513.8203
12851307,2785668441073.867
12856181,-2478835394250.1484
12856529,-2478835394250.1484
12856992,3330787464747.3984
12862929,3300980696513.8203
12864095,2785668441073.867
12869174,2785668441073.867
12870344,3300980696513.8203
12883073,-2478835394250.1484
12886380,-2478835394250.1484
12887457,-2478835394250.1484
12888849,-2478835394250.1484
12897133,3300980696513.8203
12897713,-2478835394250.1484
12902467,-2478835394250.1484
12904061,3300980696513.8203
12905314,3300980696513.8203
12913007,-2994147649722.1094
12915038,2785668441073.867
12916138,-2478835394250.1484
12916189,-2994147649722.1094
12924969,2785668441073.867
12926849,2785668441073.867
12929852,-2478835394250.1484
12949937,-2478835394250.1484
12955402,2785668441073.867
12955453,3300980696513.8203
12955454,3300980696513.8203
12955940,2895812664660.461
12958663,-2478835394250.1484
12962798,-2478835394250.1484
12965288,3330787464747.3984
12966707,3300980696513.8203
12971882,2785668441073.867
12972783,3330787464747.3984
12973819,-2994147649722.1094
12986728,3300980696513.8203
12989612,3300980696513.8203
13000007,-2994147649722.1094
13001082,-1585103531335.3828
13003338,3300980696513.8203
13004967,3300980696513.8203
13004996,-2449028626075.086
13006794,-2478835394250.1484
13007629,-2478835394250.1484
13016389,-2478835394250.1484
13016417,-2478835394250.1484
13017016,-2478835394250.1484
13018125,-2478835394250.1484
13026702,-2478835394250.1484
13043208,-2478835394250.1484
13043724,2785668441073.867
13044589,-2994147649722.1094
13044815,3300980696513.8203
13045196,2785668441073.867
13047594,2785668441073.867
13058888,3300980696513.8203
13059631,2785668441073.867
13061422,2785668441073.867
13063360,3330787464747.3984
13064443,-2994147649722.1094
13065655,-2449028626075.086
13065949,3300980696513.8203
13066577,-2994147649722.1094
13067176,-2478835394250.1484
13070577,-2994147649722.1094
13073701,-2449028626075.086
13077988,-2478835394250.1484
13079614,-2478835394250.1484
13081306,-2478835394250.1484
13083030,-2478835394250.1484
13084019,-2478835394250.1484
13091737,-2478835394250.1484
13093161,-2478835394250.1484
13094250,2785668441073.867
13094329,-2478835394250.1484
13096146,-2994147649722.1094
13097050,3300980696513.8203
13098701,-2449028626075.086
13099377,3300980696513.8203
13099447,-2478835394250.1484
13100373,3300980696513.8203
13108345,-2478835394250.1484
13109933,-2994147649722.1094
13112895,-2994147649722.1094
13116481,-2994147649722.1094
13121809,-2994147649722.1094
13123883,-1585103531335.3828
13124724,-2994147649722.1094
13126582,-2478835394250.1484
13128992,-2478835394250.1484
13129607,-2478835394250.1484
13136376,-2478835394250.1484
13137538,3330787464747.3984
13148370,-2994147649722.1094
13149690,3300980696513.8203
13153768,2785668441073.867
13155478,3300980696513.8203
13156998,-2478835394250.1484
13157343,-2478835394250.1484
13163474,-2478835394250.1484
13164658,-2478835394250.1484
13164770,2785668441073.867
13165500,-2994147649722.1094
13167621,3300980696513.8203
13169181,3330787464747.3984
13170049,3300980696513.8203
13170106,-2478835394250.1484
13170159,-2994147649722.1094
13173415,3300980696513.8203
13174433,-2478835394250.1484
13175743,3300980696513.8203
13182093,2785668441073.867
13183672,-2478835394250.1484
13184939,-2478835394250.1484
13186655,-2478835394250.1484
13186804,-2478835394250.1484
13188622,-2478835394250.1484
13189500,3300980696513.8203
13201181,-2994147649722.1094
13207484,-2994147649722.1094
13209482,-2478835394250.1484
13209493,-2994147649722.1094
13209699,3330787464747.3984
13213869,3300980696513.8203
13217170,2785668441073.867
13217609,3300980696513.8203
13223445,3300980696513.8203
13230807,-2994147649722.1094
13231399,-2478835394250.1484
13231566,3300980696513.8203
13236148,-2994147649722.1094
13238321,3300980696513.8203
13239693,-2994147649722.1094
13243615,-2994147649722.1094
13245721,-2478835394250.1484
13248742,3300980696513.8203
13250303,2785668441073.867
13251558,3300980696513.8203
13254504,-2478835394250.1484
13261498,-2994147649722.1094
13262935,2785668441073.867
13266202,2785668441073.867
13274918,-2478835394250.1484
13278654,-2478835394250.1484
13280923,3300980696513.8203
13287347,2785668441073.867
13289643,-2478835394250.1484
13291508,2785668441073.867
13291548,2785668441073.867
13292993,-2478835394250.1484
13294291,2785668441073.867
13294859,2785668441073.867
13308110,-2994147649722.1094
13308276,-2478835394250.1484
13308629,3300980696513.8203
13309409,-2478835394250.1484
13311896,2785668441073.867
13312968,2785668441073.867
13313377,3300980696513.8203
13313576,-2478835394250.1484
13318272,2785668441073.867
13324758,2785668441073.867
13330683,3330787464747.3984
13333699,-2994147649722.1094
13333916,2785668441073.867
13342037,-2478835394250.1484
13343144,3330787464747.3984
13355002,-2994147649722.1094
13355711,3300980696513.8203
13355833,2785668441073.867
13359578,-2478835394250.1484
13359798,-2449028626075.086
13362486,2785668441073.867
13370053,-2994147649722.1094
13374115,3300980696513.8203
13376767,-2994147649722.1094
13377893,2785668441073.867
13378177,-2994147649722.1094
13378438,2785668441073.867
13378919,2785668441073.867
13379269,3330787464747.3984
